,episode,began,cartoon,movie,theater,specifically,people,snacks,lobby,jingle,everyone,ourselves,treat,sparkling,drinks,neat,chocolate,candy,bars,popcorn,picture,started,life,size,versions,treats,walking,stage,family,eating,ended,slogan,lets,war,scene,we,soldiers,green,army,shooting,loud,noises,lasted,fifteen,twenty,seconds,opens,dream,his,beginning,horror,he,experiencing,turmoil,trauma,violence,starts,man,lot,flashbacks,set,sort,jumps,combat,begins,bunch,guess,kind,sandy,area,coming,fire,bounces,bit,documentary,suddenly,time,woke,dreams,room,bare,laying,bed,trouble,memories,they,bothering,him,flashes,clips,dark,tiny,small,desk,left,ends,bolts,upright,essentially,focuses,you,character,wakes,sleeping,sits,frustrated,sitting,morning,smiling,hands,apple,coffee,doctor,sign,military,doctors,emblem,personal,blog,screen,empty,gun,cuts,sit,limping,cane,leg,injured,laps,spends,day,laptop,written,taking,computer,underneath,visible,bedroom,rectangular,nondescript,therapist,trust,point,shortly,office,talking,mental,health,remember,talked,she,thought,things,fuzzy,woman,find,start,tells,write,experiences,story,them,couch,chair,psychiatrist,psychiatrists,asks,berates,situation,confrontation,issues,switches,therapists,suggests,your,haven,wrote,reading,my,writing,upside,paper,notepad,takes,place,october,phone,jumping,clear,affair,prior,introduction,killings,businessman,train,station,secretary,loves,basically,cab,secretly,strange,high,building,jar,pretty,large,pills,swallows,pour,rise,seemingly,pill,curled,window,news,bulletin,death,face,glass,bottle,their,actual,wife,committed,suicide,shown,conference,husband,happy,loved,work,makes,sense,apparently,mistress,standing,sad,shows,floor,apartment,dead,crying,kids,boys,late,teenagers,road,car,street,walks,rain,running,pouring,umbrella,raining,hard,grab,guy,share,mine,fine,thing,newspaper,eighteen,year,boy,pool,similar,headline,found,heading,kills,himself,sports,stadium,string,successive,suicides,immediately,suspicious,viewer,origins,mundane,situations,stop,friend,forget,party,bar,commit,back,final,crime,drinking,distraught,industrial,date,january,head,guest,honor,white,dancing,call,keys,girl,bag,sobbing,flashed,previous,involving,administration,killing,themselves,places,reason,texting,necessarily,correct,texts,wrong,end,text,police,soliciting,involved,murders,front,panel,reporters,linked,murder,agent,times,team,working,feel,safe,receives,chief,inspector,questions,happened,question,responds,nope,finally,me,signed,private,sergeant,lots,supporters,answering,linkage,deaths,poison,court,link,skepticism,incompetent,answers,phones,words,show,message,protect,commute,implying,answer,sincerity,precautions,thinks,received,ignore,annoyed,pair,walk,figure,make,park,crutch,injuries,stops,reintroduces,excuses,fat,intervening,past,bench,recognizes,mentions,flatmate,mate,someone,earlier,i,order,scenes,yells,john,turns,friends,older,middle,aged,slightly,chubby,calls,hey,heard,shot,yourself,pension,live,chuckles,person,told,today,morgue,examining,bodies,unrelated,body,riding,crop,beating,hoping,bruising,recent,bluntly,remarks,mortician,flirting,put,makeup,asked,interprets,weird,hitting,wanted,noticed,lipstick,early,accepted,offer,saw,comments,lab,assistant,corpse,whip,test,alibi,case,wear,sees,looked,shots,perspective,tech,hardcore,rejects,sugar,note,bruises,minutes,imperative
episode,0.9999999999999999,0.8668958738985844,0.8302804734645391,0.7505192207941384,0.8890440889412791,0.8996221803820176,0.9610258721555353,0.9931523986081388,0.9987967800930823,0.985488706063068,0.834530331707263,0.9995331325809306,0.6124358657951162,0.9612474893717663,0.9999894814112134,0.866580647033548,0.7407653631483376,0.9698636299370401,0.9617525650708694,0.9929121251585108,0.9929121251585108,0.8518316665448431,0.9712105442768815,0.8839672007216238,0.9276964008156093,0.9999731123845937,0.9065270807673252,0.8028962583870977,0.9993304617062991,0.9727147844811485,0.9023990112721864,0.9682465946429235,0.932751651183163,0.9396240148580731,0.824255254410504,0.8087568514630655,0.9405035919825666,0.923271067975224,0.923271067975224,0.993833610482095,0.7583719353884589,0.9729073667170698,0.8152849694798061,0.7664705690459008,0.864200856771921,0.8941118222670933,0.8588688206597255,0.9954608042229016,0.9581888300866054,0.7668479669907673,0.7281789264485016,0.9873432858743036,0.5988182014995014,0.7991509315353926,0.7776820868894742,0.9856383714715689,0.8280111117148454,0.8314288220200848,0.9660061741434591,0.9869771158613775,0.9869771158613775,0.9057591219029367,0.9327211183101808,0.9485265798254993,0.9061898939348374,0.8274165388118448,0.9606558694964955,0.9961955777192943,0.8762420387576458,0.980016175414917,0.9964510725448117,0.9480832770996339,0.9029157878692237,0.9988580294015073,0.9543408343543264,0.9748822103056832,0.912455958165852,0.8914115637609841,0.9805713615991614,0.7320270865011468,0.8663505399422294,0.8624722544648438,0.9040651834621858,0.6821760404872501,0.998034886159788,0.9856084044332617,0.9977855911545294,0.9193441553473034,0.9791305164779452,0.9167278375849262,0.9720257543268847,0.7753449792275261,0.7658227497490425,0.9936824089470138,0.5189088997982635,0.9919709015885081,0.8716405140566947,0.915223115720255,0.8930155957585559,0.8311321477661266,0.8422913842746464,0.9558424535778889,0.8914115637609841,0.9909723967715012,0.9067408200222642,0.8327753082189349,0.7951428607044926,0.8616342659292039,0.9480609092694324,0.8958058248303122,0.7646769465868701,0.978366091609904,0.8893476748903648,0.8539634951651358,0.7522771248798621,0.9686737501654051,0.9835355132928283,0.983493859235705,0.9053311565352129,0.9155882122720893,0.9591427448514396,0.8363541995987372,0.9989643481172941,0.8495973430720816,0.8466100737651701,0.8954809030605528,0.9940580564487046,0.9999543986222194,0.9300910809814364,0.807716582422023,0.8274109000828961,0.8855135537426725,0.9244843231065836,0.9743603426167029,0.9597494560223164,0.9481975744968523,0.9018854337384533,0.8521111441282456,0.9467275459401824,0.9133264066407212,0.8171138614610022,0.9913867733314289,0.8204257633142059,0.81729195749323,0.9240932077730302,0.9846024014490725,0.8234301750784535,0.931013118233022,0.9977165094702192,0.9905947320679078,0.9523902911582514,0.9674840126696062,0.8883778588292509,0.9100035453556387,0.8441570660525194,0.8967898798615742,0.9044053398358919,0.9188309927310584,0.7320270865011468,0.999509135941562,0.9006674739289104,0.9092645028903676,0.750648165642569,0.9611383305166169,0.7320270865011468,0.9527940156849367,0.9298014534164062,0.9846292032201992,0.9408556677147797,0.4807703063917394,0.8955667677412084,0.9845337139137273,0.9240932077730302,0.977252673167219,0.9554521100704688,0.974183919162867,0.8533100612680105,0.9737139791461161,0.8330708802454447,0.973146164820699,0.9457786481990812,0.8986024100831848,0.9952889029024592,0.8649983695717046,0.925650156658398,0.8317382220639788,0.9478848188768375,0.9092645028903676,0.9780303686448857,0.8587360050109839,0.8987222126083363,0.8317809006573372,0.965970051669476,0.9534333108181534,0.8536538015726001,0.8345052412119018,0.8975321150169676,0.9941973535554953,0.9900484412874462,0.8293122523195526,0.9037112232142199,0.9684231068326885,0.9001539448771447,0.9756484170942219,0.9683882803646781,0.8854852274312536,0.8723333318578592,0.7320270865011468,0.9861210678525056,0.9178370893507366,0.9280818777084234,0.8488638885041212,0.8678125860054764,0.7796344017710309,0.7662930457641421,0.7839301739974631,0.8456412695457941,0.9662919115941089,0.8909934030193505,0.766604973870441,0.7844600792544896,0.7852594791878963,0.9013589630505786,0.8512113100681695,0.9987797196303514,0.9578595059165049,0.9999999677935273,0.9219306661458561,0.9958821993920088,0.9978440078715429,0.9673027764269654,0.9025205984667455,0.8582318583758047,0.9771689403052449,0.9707855711509585,0.9103002696187033,0.9947912538326423,0.9274526784356548,0.8247424786504862,0.8279088065435415,0.9108455595062086,0.9900139307536185,0.9090416309496382,0.778439291185501,0.9393807258484047,0.859635817326671,0.7826976230453287,0.9797832192275928,0.8965121725003602,0.7846366177286845,0.9250962850760945,0.9114098841422341,0.9263522527563446,0.8593381144019745,0.8609391220734375,0.8798862426283577,0.986876763006319,0.8207779042343839,0.8335765143271733,0.8628987683170843,0.838950042516022,0.7320270865011469,0.7928022393068291,0.9788218242837348,0.918133371938178,0.9336589690959421,0.9296198610735678,0.869890238454503,0.9032107292241315,0.8141214997534756,0.6926863092589773,0.8774252097608901,0.9299343393152864,0.9973918951645356,0.8974743165548412,0.8268409581498923,0.9353184030821801,0.9995120405482594,0.9998175849942511,0.9960442424362823,0.9920854120376625,0.9269644832422431,0.9895928952580826,0.9213182845428934,0.8128363921306577,0.8698602698591683,0.9495184709090148,0.9375622070638967,0.9326638188062434,0.9138459195444367,0.9987797196303514,0.9071397973787679,0.9992886729415064,0.9331750236652555,0.9594246884189123,0.8200780940174569,0.8409593153294349,0.7716093653637309,0.8134705898451641,0.9127988188597523,0.9812860555477148,0.9491802794300713,0.9846667552529003,0.9292647140614363,0.9601254716098717,0.866036460362393,0.7584472044977988,0.7968501661626359,0.8839639188907281,0.8685316815192868,0.9406934224474632,0.9109216549289805,0.9820726930141509,0.9736511507054249,0.8482798469865783,0.9609102823097281,0.906382483101922,0.912893727734174,0.9594377699195209,0.9941792971653165,0.9872967215229741,0.7918043220942796,0.9919709015885081,0.963212073170025,0.9633027031173307,0.8195308203634513,0.9244975179544018,0.9643857620321429,0.9309150667958364,0.8554401032437229,0.8057369793840803,0.9452108365040456,0.9643857620321429,0.8860080857940035,0.9917570316362093,0.8569848582368259,0.913437304707842,0.9892112398245453,0.9594121382037201,0.9462940789411498,0.774323814447404,0.8017685092173411,0.9798026434125032,0.8809104470707851,0.9556983612841258,0.7948797654295137,0.8748814739293771,0.9005557329716252,0.9372205334397267,0.8738761119137589,0.9167949098689502,0.8102594117943487,0.8716046738533859,0.8648215508264604,0.8162276318384925,0.9411875999165465,0.8312105947711156,0.9812651687343995,0.8108047074233345,0.9716945393934833,0.9541531824759057,0.9830200717424512,0.968525467884466,0.807601570137115,0.8774297627580642,0.9957960798633541,0.9812010495576501,0.9903064869348134,0.9295785910634465,0.9821961216291376,0.9723702263837514,0.9576225375297809,0.9522044605764154,0.8805959785358528,0.9593406478369304,0.8998873581310525,0.9770679723220383,0.9192728820439835,0.9682923429437874,0.8742116095809289,0.8805072796067336,0.9949886224326701,0.8655169680537407,0.8780968433531395,0.8454203375957614,0.9948807307633778,0.9991157608829065,0.9672414021242538,0.982528140915722,0.9295605763040352,0.732027086501147,0.8190363717409499,0.9377844343835883,0.8776814006501277,0.8595651002708358,0.9625049847586139,0.92851446348671,0.9824874892599519,0.864727916150379,0.9323794308924951,0.9962184650374828,0.7808063155708319,0.7320270865011469,0.9964029131874124,0.937237434255135,0.899263992922426,0.7931580447514693,0.9390820223148542,0.8882864843240638,0.9768367626372699,0.9406338316293493,0.9859922610486411,0.9793299341508975,0.8815047102112448,0.9851863279749162,0.897845113290751,0.9543087791721188,0.9877581650246123,0.9734797451570698,0.9381919031945635,0.9909066153140391,0.7745186746520198,0.8198469976596644,0.9988958158361491,0.8811775459551152,0.9398924855086277,0.8881760901239738,0.9475953194277628,0.6114486399987292,0.9177240926553707,0.8036294385989289,0.9326514499709797,0.9267790550585656,0.9936540210459238,0.7959237721703601,0.8394036633269493,0.8959904647818131,0.9298014534164062,0.9694129195208724,0.9047428389858647,0.732027086501147,0.9816886922051207,0.8156675153194841,0.8834241003962121,0.92851446348671,0.8009778925166654,0.9374455762819425,0.907647821011855,0.9310890703340009,0.9481277320277086,0.8567009678295714,0.9413255139221515,0.857984722085429,0.9744752969843271,0.9239538499026613,0.8859220539118099,0.8562406981542438,0.9778964118895832,0.9530561417154569,0.9976137086628231,0.9455227772372143,0.7922614241845912,0.871409797836799,0.9906404111522173,0.9583808721762826,0.9985498523939278,0.9762175765146442,0.993567960308248,0.9829934561458058
began,0.8668958738985844,1.0,0.9975976104474612,0.9800479565762859,0.9989277985175199,0.9975536303490662,0.9709209304754671,0.8027232124693927,0.8414065359541801,0.9389301634061448,0.9980995416950024,0.8817217442762947,0.1368522554017096,0.6958745255496541,0.8646003754353008,0.9999998002771872,0.9770335047664397,0.9622268864376152,0.9702853607245421,0.9199972699760204,0.9199972699760204,0.999565822414441,0.9606898963082505,0.9993756323842148,0.6181124495207448,0.8705280419142553,0.9963006641136612,0.9931862632957035,0.8845538149790166,0.7275908316497912,0.567486254233746,0.9639898295734237,0.9883136898142145,0.6439688802875709,0.9967972707380994,0.9942910179101647,0.9846972314613135,0.9918740830786438,0.9918740830786438,0.9168236003897534,0.9823558026928007,0.7281610193459983,0.9954223398464727,0.9846195727265689,0.9999855212905038,0.9983471635664616,0.99987385113315,0.9104032872162259,0.973285976121786,0.34483257902231346,0.28959720685799234,0.9349830794687956,0.11988046265407594,0.9924377071030799,0.9875485318752343,0.938625606478918,0.9973081723535457,0.9977384392533197,0.9662957101376969,0.7754190454914655,0.7754190454914655,0.9964550499743712,0.9883265946706064,0.9801440976392805,0.9963689286774364,0.9972299212929687,0.9712397284490804,0.8201566462807887,0.9998182452403267,0.9487303720143007,0.8218594949019762,0.9804201169627309,0.996993377223126,0.8897222015966771,0.9762227882866008,0.9561454284805183,0.5870349959235299,0.9986736912197348,0.7522682680550664,0.9741997955367971,0.9999994027467177,0.999961221030165,0.9967819957625277,0.22688624280932382,0.8339566280772854,0.9386867714713836,0.8981319843637383,0.993108422370116,0.9501134022942967,0.9938601674950311,0.7255628035122551,0.986958242097227,0.9844429594274274,0.9173639577340901,0.02371663479148484,0.7968933785490718,0.999953936745548,0.9942681200952147,0.9984845224805184,0.9977024220339655,0.998875839018461,0.9751116908484294,0.9986736912197348,0.9259003738791194,0.57584274912157,0.44596027399203103,0.9916009977090928,0.9999452930175499,0.9804339630992638,0.9981217506917963,0.9841286575193505,0.7450135197174729,0.9988968599685473,0.9996778040544565,0.9805739984897316,0.9635325047086869,0.9427073415655256,0.9427841666215492,0.9965394066638144,0.9941707389386377,0.9725107636400051,0.9982985496155697,0.8886792299159397,0.9994315437487019,0.9992255755304389,0.9981662379695584,0.9160059742214121,0.8716168670968647,0.9894016734543583,0.9941009673951715,0.9972291744161841,0.9992529089126991,0.9914657527861174,0.9568256356361516,0.9720073323007332,0.9803492434264659,0.997175812168945,0.9995814074799404,0.9812455118914513,0.9947578197687377,0.9957198856550761,0.7941436303163165,0.9962364719871369,0.9957483972733325,0.9915988176377719,0.9406880610229287,0.9966798077387836,0.9890328913059242,0.8985847149676941,0.9269500937759084,0.9776033710090323,0.9647918718454583,0.998994018599937,0.9955521994311476,0.9990343424919264,0.9979833489641504,0.9967178275711289,0.9932602050946786,0.9741997955367971,0.8820873642154408,0.997383004818413,0.9957182326831024,0.9800867245132571,0.6955903086652311,0.9741997955367971,0.9773232456435981,0.9895157416789393,0.9406360100137799,0.9845158632936998,-0.02032080568246384,0.9981545397714757,0.9408211516425676,0.9915988176377719,0.9528950740327858,0.9754046913631083,0.9570528734530277,0.47981676809544715,0.9576516243120394,0.9979331479531692,0.9583626698552348,0.9818068351923647,0.9977137848842595,0.911142169685154,0.9999928027802368,0.9910609074071082,0.9977757289495752,0.9805426963452228,0.9957182326831024,0.9517667897903898,0.9998696997630596,0.9976952897924143,0.4443540107226519,0.7084592419195621,0.9768737162661584,0.9996625270908678,0.9980967345135969,0.9978752748635176,0.9154888086511033,0.9284197988221484,0.9974759200331822,0.9968479836332346,0.9638015630119273,0.9974676528407272,0.9551243701994402,0.9638387877630048,0.9992552631550028,0.9999393512797139,0.9741997955367971,0.9376273740521648,0.9935481240465441,0.9901758833044053,0.47236945522132534,0.9999983036442228,0.9880332386028299,0.9845712534313555,0.9890723933680927,0.9991524022354553,0.9660099884761529,0.5460762793018075,0.9846561163595762,0.9891979351909157,0.9893862130276578,0.9972664887324937,0.9995302612186376,0.890456886276368,0.6871798303188775,0.8667693308732171,0.9923101667244323,0.8181347569974255,0.8977428517688726,0.9649798279453679,0.997064132068365,0.9998533476862687,0.9530146402710011,0.961181852395473,0.9954844650113783,0.8115678667841358,0.6175995553430469,0.9968657576342145,0.9972947791606704,0.995358374022646,0.7879671796971461,0.5803213181377602,0.9877374378223978,0.9852652069712006,0.9998965420416843,0.9887781258488384,0.9490988378757009,0.9980229681206662,0.9892396293564037,0.9912547862218458,0.9952256616548542,0.9908110825846693,0.999887994967829,0.9999300472573034,0.9996440665331024,0.9360130693557767,0.9962896905352129,0.9979915098657455,0.9999682924415402,0.9985643936124103,0.9741997955367971,0.9910957094613752,0.9505843490955871,0.993463125256526,0.9879256529004378,0.9895868327603214,0.9999817675746253,0.9969399322216496,0.9952285763420914,0.24095701321146204,0.9997683011348771,0.9894635097194184,0.9006139916919085,0.9978838052630611,0.9971532219225566,0.9871927190859674,0.882043619401437,0.8762587108910264,0.9077617476436713,0.9226274868736539,0.9905894832983732,0.7861436591898354,0.9925042461303788,0.9950105511606208,0.9999821326017635,0.9795152743870359,0.6393854523446919,0.9883507858171616,0.9946263661829917,0.890456886276368,0.9961746866473655,0.8850779450373317,0.9881337244535762,0.9722778336497463,0.4256610271810011,0.9987558800328177,0.9859923397251139,0.9951186690983059,0.9948892777320133,0.9466597549315121,0.6659494978886347,0.9405629681174275,0.9897249200747166,0.9716911796698502,0.9999985182875973,0.9823773938993281,0.9919618534078349,0.5332334675624725,0.9999945848174073,0.9845996388149961,0.9953406107862413,0.7573882496238102,0.9577309626059778,0.9993443927914453,0.9710208686248253,0.9963300304153255,0.9948657802453639,0.9722669834895538,0.9155562787536085,0.7766798263549414,0.9908766029027113,0.7968933785490718,0.9689697951877647,0.9688863315777532,0.996099734269843,0.9914612397058883,0.9678723081417432,0.9890725196333072,0.9997459601709742,0.9937320514316383,0.9821364402727681,0.9678723081417432,0.9992111637964041,0.9236228563361227,0.9998088854227837,0.994729926793779,0.7845163828244827,0.9722882395704359,0.9815035772165686,0.9866969214814707,0.992964302289422,0.9490682446274813,0.9995841176915852,0.9752201961259387,0.9915448087455855,0.9998679729685309,0.997401559741578,0.9863143891221107,0.9998994931877964,0.9938415744876227,0.9945608401092435,0.9999546358580468,0.9999914041829084,0.9955767830049759,0.6474798768277715,0.9977119705953876,0.7546147589209259,0.9946573820204341,0.7245944780773643,0.9763586314895868,0.9436478572834497,0.7155295368610651,0.9940797934330257,0.9997680967885881,0.8175909650010592,0.9468017576627026,0.927732500148015,0.9896029435926137,0.9451071605530486,0.7265743654660952,0.973736980183159,0.9777313443489242,0.999603046181405,0.9723474485717587,0.562706307561475,0.7408740545358252,0.9931296319501446,0.9639411305426212,0.999889464581214,0.9996083013088729,0.9123945780561363,0.9999961924399358,0.9997371428972665,0.9991352835548424,0.9128333718264033,0.8451708575167532,0.9650432499829703,0.758973719002661,0.9896099708119044,0.9741997955367971,0.9960232769191374,0.9860459120104065,0.9997566571527868,0.9998945417133107,0.9696137878152867,0.9900125411963084,0.944597138437816,0.999990613669164,0.9884703358455937,0.9069282470412873,0.9883204828549227,0.9741997955367971,0.9060206336148993,0.9863063971006366,0.9976105883262233,0.9911733019398281,0.9854136560694544,0.9990029220614116,0.9534854017004557,0.9846303241466055,0.7716090653121327,0.949806165837251,0.9995470767699113,0.9395385477011481,0.9978287420640732,0.9762460399038994,0.9340442992607352,0.9579465674284093,0.6407798201419614,0.7919404273182816,0.9867469458332682,0.9961482859068529,0.8893578389968883,0.9995676753393368,0.9850083046784424,0.9990136214904668,0.9807204204304328,0.1356156658557771,0.5975621020666483,0.9933289622205103,0.9883560032110538,0.6161849062603194,0.8053246404819815,0.9917668638908544,0.9986087232433484,0.9980962034221273,0.9895157416789393,0.9627270280856504,0.9966534267859436,0.9741997955367971,0.9459802364398134,0.9954852910273988,0.9994159559002841,0.9900125411963084,0.9928069225814405,0.9862076955613768,0.9960683314289788,0.6253124197323583,0.980392575444241,0.9997979692573407,0.9842713495871735,0.99984498924004,0.9566768394042706,0.9916458991880134,0.9992185136998305,0.999779649248986,0.7435052693038973,0.9771398167380876,0.8304101853988329,0.6573836482991742,0.9909772372651723,0.9999583421078497,0.7907395318451739,0.6885013592418688,0.8924748471410269,0.7382099624311671,0.9177675920055068,0.760610110635517
